"music_id","title","artist","album_cover","emotion_genre"
482,"찬란한 하루","멜로망스","https://cdnimg.melon.co.kr/cm2/album/images/112/52/530/11252530_20230526144416_500.jpg/melon/resize/120/quality/80/optimize","힐링"
483,"아름다운 구속","NewJeans","https://cdnimg.melon.co.kr/cm2/album/images/113/18/018/11318018_20230831152953_500.jpg/melon/resize/120/quality/80/optimize","힐링"
484,"V (Peace) (feat. AKMU)","Zion.T","https://cdnimg.melon.co.kr/cm2/album/images/113/78/835/11378835_20231206101358_500.jpg/melon/resize/120/quality/80/optimize","힐링"
485,"Get A Guitar","RIIZE","https://cdnimg.melon.co.kr/cm2/album/images/113/09/832/11309832_20230904111501_500.jpg/melon/resize/120/quality/80/optimize","힐링"
486,"MELTING POINT","ZEROBASEONE (제로베이스원)","https://cdnimg.melon.co.kr/cm2/album/images/113/58/523/11358523_20231103153003_500.jpg/melon/resize/120/quality/80/optimize","힐링"
487,"A+","Weeekly (위클리)","https://cdnimg.melon.co.kr/cm2/album/images/113/55/787/11355787_20231031181358_500.jpg/melon/resize/120/quality/80/optimize","힐링"
488,"Dazzling","POW (파우)","https://cdnimg.melon.co.kr/cm2/album/images/113/41/330/11341330_20231011102008_500.jpg/melon/resize/120/quality/80/optimize","힐링"
489,"Sweet & Sour","앰퍼샌드원 (AMPERS&ONE)","https://cdnimg.melon.co.kr/cm2/album/images/113/64/779/11364779_20231114152348_500.jpg/melon/resize/120/quality/80/optimize","힐링"
490,"Love Me Love Me","권진아","https://cdnimg.melon.co.kr/cm2/album/images/113/03/600/11303600_20230809170256_500.jpg/melon/resize/120/quality/80/optimize","힐링"
491,"oh baby","하츠 (hartts)","https://cdnimg.melon.co.kr/cm2/album/images/113/44/894/11344894_20231016163340_500.jpg/melon/resize/120/quality/80/optimize","힐링"
492,"한강에서 (Feat. BIG Naughty)","폴킴","https://cdnimg.melon.co.kr/cm2/album/images/112/50/721/11250721_20230524165408_500.jpg/melon/resize/120/quality/80/optimize","힐링"
493,"사랑만으로 다 되는 일들","정아로","https://cdnimg.melon.co.kr/cm2/album/images/112/95/859/11295859_20230825171538_500.jpg/melon/resize/120/quality/80/optimize","힐링"
494,"어떤 하루 (Feat. Chan)","1DAY","https://cdnimg.melon.co.kr/cm2/album/images/113/40/152/11340152_20231006122739_500.jpg/melon/resize/120/quality/80/optimize","힐링"
495,"Hell Of A Life","iHwak","https://cdnimg.melon.co.kr/cm2/album/images/113/44/019/11344019_20231013114444_500.jpg/melon/resize/120/quality/80/optimize","힐링"
496,"Happy today","네이비쿼카 (NavyQuokka)","https://cdnimg.melon.co.kr/cm2/album/images/112/57/094/11257094_20230602101445_500.jpg/melon/resize/120/quality/80/optimize","힐링"
497,"지금 이대로","적재","https://cdnimg.melon.co.kr/cm2/album/images/113/18/542/11318542_20230901112424_500.jpg/melon/resize/120/quality/80/optimize","힐링"
498,"Chase Love Hard (Feat. 황민현)","볼빨간사춘기","https://cdnimg.melon.co.kr/cm2/album/images/112/24/405/11224405_20230414143309_500.jpg/melon/resize/120/quality/80/optimize","힐링"
499,"To You","Hollow Young","https://cdnimg.melon.co.kr/cm2/album/images/113/91/969/11391969_20240102111155_500.jpg/melon/resize/120/quality/80/optimize","힐링"
500,"FESTIVAL","산다라박","https://cdnimg.melon.co.kr/cm2/album/images/112/83/676/11283676_20230711174827_500.jpg/melon/resize/120/quality/80/optimize","힐링"
